,Label,nb_pixels
7253,Flower,0
7254,Gravel,1665640
7255,Sugar,675813
7256,Fish,0
7257,Flower,1088185
7258,Gravel,594669
7259,Sugar,235490
7260,Fish,86111
7261,Flower,556153
7262,Gravel,652494
7263,Sugar,469698
7264,Fish,1447008
7265,Flower,0
7266,Gravel,1119855
7267,Sugar,0
7268,Fish,781572
7269,Flower,351957
7270,Gravel,0
7271,Sugar,0
7272,Fish,0
7273,Flower,0
7274,Gravel,0
7275,Sugar,1594196
7276,Fish,0
7277,Flower,0
7278,Gravel,0
7279,Sugar,1272459
7280,Fish,535457
7281,Flower,0
7282,Gravel,0
7283,Sugar,328347
7284,Fish,1378060
7285,Flower,414822
7286,Gravel,0
7287,Sugar,0
7288,Fish,0
7289,Flower,1682112
7290,Gravel,0
7291,Sugar,0
7292,Fish,0
7293,Flower,610526
7294,Gravel,1046690
7295,Sugar,0
7296,Fish,0
7297,Flower,2469405
7298,Gravel,0
7299,Sugar,0
7300,Fish,736949
7301,Flower,0
7302,Gravel,421081
7303,Sugar,619828
7304,Fish,316659
7305,Flower,0
7306,Gravel,320685
7307,Sugar,1354892
7308,Fish,0
7309,Flower,645880
7310,Gravel,1381935
7311,Sugar,479086
7312,Fish,1699620
7313,Flower,405592
7314,Gravel,882539
7315,Sugar,0
7316,Fish,0
7317,Flower,816246
7318,Gravel,0
7319,Sugar,899571
7320,Fish,0
7321,Flower,752156
7322,Gravel,861131
7323,Sugar,778346
7324,Fish,172108
7325,Flower,0
7326,Gravel,1413231
7327,Sugar,0
7328,Fish,223771
7329,Flower,617595
7330,Gravel,0
7331,Sugar,1316086
7332,Fish,768526
7333,Flower,0
7334,Gravel,1014566
7335,Sugar,1376583
7336,Fish,0
7337,Flower,0
7338,Gravel,0
7339,Sugar,1109250
7340,Fish,1750525
7341,Flower,0
7342,Gravel,0
7343,Sugar,0
7344,Fish,0
7345,Flower,1098000
7346,Gravel,0
7347,Sugar,0
7348,Fish,0
7349,Flower,489984
7350,Gravel,0
7351,Sugar,0
7352,Fish,1576197
7353,Flower,0
7354,Gravel,983477
7355,Sugar,0
7356,Fish,0
7357,Flower,1067770
7358,Gravel,346499
7359,Sugar,999566
7360,Fish,1225338
7361,Flower,0
7362,Gravel,0
7363,Sugar,0
7364,Fish,565375
7365,Flower,0
7366,Gravel,0
7367,Sugar,931816
7368,Fish,170004
7369,Flower,708905
7370,Gravel,0
7371,Sugar,846623
7372,Fish,565708
7373,Flower,602443
7374,Gravel,849915
7375,Sugar,763236
7376,Fish,308903
7377,Flower,2120922
7378,Gravel,0
7379,Sugar,0
7380,Fish,753132
7381,Flower,125300
7382,Gravel,0
7383,Sugar,217713
7384,Fish,0
7385,Flower,0
7386,Gravel,425789
7387,Sugar,593107
7388,Fish,0
7389,Flower,0
7390,Gravel,2360956
7391,Sugar,0
7392,Fish,0
7393,Flower,0
7394,Gravel,358567
7395,Sugar,447374
7396,Fish,1781285
7397,Flower,0
7398,Gravel,0
7399,Sugar,295812
7400,Fish,0
7401,Flower,0
7402,Gravel,889630
7403,Sugar,0
7404,Fish,1685629
7405,Flower,0
7406,Gravel,0
7407,Sugar,0
7408,Fish,0
7409,Flower,0
7410,Gravel,1263627
7411,Sugar,1280652
7412,Fish,0
7413,Flower,996688
7414,Gravel,110260
7415,Sugar,193070
7416,Fish,858045
7417,Flower,0
7418,Gravel,598875
7419,Sugar,1767782
7420,Fish,0
7421,Flower,0
7422,Gravel,0
7423,Sugar,1288404
7424,Fish,1793003
7425,Flower,530325
7426,Gravel,0
7427,Sugar,0
7428,Fish,0
7429,Flower,0
7430,Gravel,1258029
7431,Sugar,0
7432,Fish,691125
7433,Flower,486046
7434,Gravel,956458
7435,Sugar,903708
7436,Fish,0
7437,Flower,1513133
7438,Gravel,0
7439,Sugar,0
7440,Fish,300379
7441,Flower,0
7442,Gravel,0
7443,Sugar,950992
7444,Fish,0
7445,Flower,709140
7446,Gravel,0
7447,Sugar,429316
7448,Fish,58424
7449,Flower,700864
7450,Gravel,1025632
7451,Sugar,270038
7452,Fish,791333
7453,Flower,0
7454,Gravel,0
7455,Sugar,1414742
7456,Fish,0
7457,Flower,304613
7458,Gravel,0
7459,Sugar,0
7460,Fish,0
7461,Flower,955332
7462,Gravel,516241
7463,Sugar,0
7464,Fish,809337
7465,Flower,0
7466,Gravel,826622
7467,Sugar,562083
7468,Fish,395164
7469,Flower,936216
7470,Gravel,751588
7471,Sugar,1117681
7472,Fish,1489084
7473,Flower,0
7474,Gravel,0
7475,Sugar,598716
7476,Fish,0
7477,Flower,949001
7478,Gravel,0
7479,Sugar,799252
7480,Fish,0
7481,Flower,0
7482,Gravel,1485163
7483,Sugar,0
7484,Fish,187910
7485,Flower,0
7486,Gravel,0
7487,Sugar,1451952
7488,Fish,1064575
7489,Flower,193655
7490,Gravel,407483
7491,Sugar,824979
7492,Fish,1145123
7493,Flower,1289242
7494,Gravel,0
7495,Sugar,0
7496,Fish,0
7497,Flower,1147817
7498,Gravel,0
7499,Sugar,624726
7500,Fish,0
7501,Flower,0
7502,Gravel,609330
7503,Sugar,521901
7504,Fish,212347
7505,Flower,0
7506,Gravel,1199481
7507,Sugar,308761
7508,Fish,0
7509,Flower,1860083
7510,Gravel,0
7511,Sugar,0
7512,Fish,290035
7513,Flower,0
7514,Gravel,0
7515,Sugar,0
7516,Fish,583422
7517,Flower,0
7518,Gravel,163531
7519,Sugar,1495459
7520,Fish,2099145
7521,Flower,0
7522,Gravel,0
7523,Sugar,554484
7524,Fish,0
7525,Flower,0
7526,Gravel,2119200
7527,Sugar,0
7528,Fish,1285721
7529,Flower,0
7530,Gravel,951523
7531,Sugar,0
7532,Fish,244081
7533,Flower,0
7534,Gravel,0
7535,Sugar,566885
7536,Fish,0
7537,Flower,2200995
7538,Gravel,0
7539,Sugar,62406
7540,Fish,219481
7541,Flower,216445
7542,Gravel,612864
7543,Sugar,468993
7544,Fish,0
7545,Flower,708410
7546,Gravel,0
7547,Sugar,520299
7548,Fish,0
7549,Flower,552260
7550,Gravel,0
7551,Sugar,0
7552,Fish,0
7553,Flower,1170704
7554,Gravel,169748
7555,Sugar,1018579
7556,Fish,381123
7557,Flower,401975
7558,Gravel,0
7559,Sugar,97726
7560,Fish,1240074
7561,Flower,0
7562,Gravel,0
7563,Sugar,215678
7564,Fish,0
7565,Flower,0
7566,Gravel,1142512
7567,Sugar,0
7568,Fish,0
7569,Flower,0
7570,Gravel,0
7571,Sugar,1345499
7572,Fish,0
7573,Flower,0
7574,Gravel,0
7575,Sugar,510720
7576,Fish,0
7577,Flower,153824
7578,Gravel,650940
7579,Sugar,1261587
7580,Fish,881045
7581,Flower,0
7582,Gravel,0
7583,Sugar,632350
7584,Fish,472836
7585,Flower,0
7586,Gravel,0
7587,Sugar,482684
7588,Fish,1227712
7589,Flower,0
7590,Gravel,1672405
7591,Sugar,827076
7592,Fish,422584
7593,Flower,0
7594,Gravel,397883
7595,Sugar,0
7596,Fish,1493686
7597,Flower,0
7598,Gravel,0
7599,Sugar,2527677
7600,Fish,822177
7601,Flower,0
7602,Gravel,1121023
7603,Sugar,605529
7604,Fish,0
7605,Flower,0
7606,Gravel,0
7607,Sugar,1206863
7608,Fish,0
7609,Flower,2507169
7610,Gravel,0
7611,Sugar,0
7612,Fish,0
7613,Flower,1723427
7614,Gravel,0
7615,Sugar,0
7616,Fish,1169604
7617,Flower,0
7618,Gravel,1911983
7619,Sugar,757079
7620,Fish,0
7621,Flower,0
7622,Gravel,265643
7623,Sugar,969091
7624,Fish,1252354
7625,Flower,0
7626,Gravel,0
7627,Sugar,949972
7628,Fish,1069920
7629,Flower,555552
7630,Gravel,261707
7631,Sugar,0
7632,Fish,0
7633,Flower,0
7634,Gravel,0
7635,Sugar,265095
7636,Fish,537031
7637,Flower,272640
7638,Gravel,0
7639,Sugar,741572
7640,Fish,0
7641,Flower,1061444
7642,Gravel,0
7643,Sugar,0
7644,Fish,0
7645,Flower,0
7646,Gravel,269789
7647,Sugar,0
7648,Fish,611807
7649,Flower,0
7650,Gravel,282012
7651,Sugar,789676
7652,Fish,215212
7653,Flower,0
7654,Gravel,241224
7655,Sugar,563208
7656,Fish,0
7657,Flower,0
7658,Gravel,0
7659,Sugar,461940
7660,Fish,431552
7661,Flower,0
7662,Gravel,0
7663,Sugar,0
7664,Fish,0
7665,Flower,1638479
7666,Gravel,0
7667,Sugar,946725
7668,Fish,0
7669,Flower,1109199
7670,Gravel,0
7671,Sugar,287001
7672,Fish,110157
7673,Flower,2831912
7674,Gravel,0
7675,Sugar,2111997
7676,Fish,0
7677,Flower,0
7678,Gravel,757716
7679,Sugar,717813
7680,Fish,1586684
7681,Flower,0
7682,Gravel,0
7683,Sugar,0
7684,Fish,333981
7685,Flower,2676664
7686,Gravel,0
7687,Sugar,0
7688,Fish,0
7689,Flower,0
7690,Gravel,0
7691,Sugar,714594
7692,Fish,0
7693,Flower,0
7694,Gravel,0
7695,Sugar,1169719
7696,Fish,0
7697,Flower,1954281
7698,Gravel,0
7699,Sugar,0
7700,Fish,0
7701,Flower,680720
7702,Gravel,0
7703,Sugar,925041
7704,Fish,0
7705,Flower,0
7706,Gravel,802018
7707,Sugar,840464
7708,Fish,302297
7709,Flower,782374
7710,Gravel,0
7711,Sugar,936561
7712,Fish,758877
7713,Flower,0
7714,Gravel,533750
7715,Sugar,0
7716,Fish,0
7717,Flower,0
7718,Gravel,1578725
7719,Sugar,517976
7720,Fish,1988994
7721,Flower,0
7722,Gravel,0
7723,Sugar,289868
7724,Fish,618032
7725,Flower,1790686
7726,Gravel,0
7727,Sugar,0
7728,Fish,950906
7729,Flower,0
7730,Gravel,1325494
7731,Sugar,1069542
7732,Fish,0
7733,Flower,1830815
7734,Gravel,0
7735,Sugar,79550
7736,Fish,0
7737,Flower,0
7738,Gravel,225150
7739,Sugar,731513
7740,Fish,0
7741,Flower,258000
7742,Gravel,0
7743,Sugar,0
7744,Fish,0
7745,Flower,0
7746,Gravel,1284397
7747,Sugar,213195
7748,Fish,0
7749,Flower,0
7750,Gravel,1246614
7751,Sugar,0
7752,Fish,0
7753,Flower,0
7754,Gravel,2672283
7755,Sugar,869940
7756,Fish,1725011
7757,Flower,0
7758,Gravel,413677
7759,Sugar,1058156
7760,Fish,411906
7761,Flower,0
7762,Gravel,0
7763,Sugar,225643
7764,Fish,0
7765,Flower,0
7766,Gravel,0
7767,Sugar,2116486
7768,Fish,0
7769,Flower,0
7770,Gravel,0
7771,Sugar,938866
7772,Fish,0
7773,Flower,0
7774,Gravel,0
7775,Sugar,411296
7776,Fish,0
7777,Flower,0
7778,Gravel,0
7779,Sugar,1315633
7780,Fish,210461
7781,Flower,0
7782,Gravel,987792
7783,Sugar,1099085
7784,Fish,507078
7785,Flower,0
7786,Gravel,927312
7787,Sugar,702392
7788,Fish,0
7789,Flower,0
7790,Gravel,1608484
7791,Sugar,0
7792,Fish,0
7793,Flower,1350913
7794,Gravel,710285
7795,Sugar,0
7796,Fish,0
7797,Flower,0
7798,Gravel,1637464
7799,Sugar,504506
7800,Fish,0
7801,Flower,773271
7802,Gravel,0
7803,Sugar,373620
7804,Fish,253025
7805,Flower,0
7806,Gravel,0
7807,Sugar,184670
7808,Fish,0
7809,Flower,0
7810,Gravel,1697235
7811,Sugar,1121658
7812,Fish,1816037
7813,Flower,0
7814,Gravel,268671
7815,Sugar,0
7816,Fish,283866
7817,Flower,177912
7818,Gravel,0
7819,Sugar,790236
7820,Fish,892448
7821,Flower,930490
7822,Gravel,0
7823,Sugar,0
7824,Fish,900251
7825,Flower,0
7826,Gravel,0
7827,Sugar,0
7828,Fish,0
7829,Flower,0
7830,Gravel,1474458
7831,Sugar,504216
7832,Fish,0
7833,Flower,0
7834,Gravel,2094703
7835,Sugar,233231
7836,Fish,593012
7837,Flower,0
7838,Gravel,1146533
7839,Sugar,360418
7840,Fish,850739
7841,Flower,0
7842,Gravel,974161
7843,Sugar,0
7844,Fish,0
7845,Flower,1440134
7846,Gravel,262710
7847,Sugar,155750
7848,Fish,693356
7849,Flower,1120835
7850,Gravel,0
7851,Sugar,693167
7852,Fish,0
7853,Flower,0
7854,Gravel,553820
7855,Sugar,980382
7856,Fish,0
7857,Flower,0
7858,Gravel,1666367
7859,Sugar,666666
7860,Fish,0
7861,Flower,0
7862,Gravel,549199
7863,Sugar,650287
7864,Fish,0
7865,Flower,2399029
7866,Gravel,0
7867,Sugar,69120
7868,Fish,870342
7869,Flower,51051
7870,Gravel,199063
7871,Sugar,1953083
7872,Fish,766270
7873,Flower,0
7874,Gravel,0
7875,Sugar,0
7876,Fish,0
7877,Flower,0
7878,Gravel,0
7879,Sugar,421767
7880,Fish,625012
7881,Flower,0
7882,Gravel,0
7883,Sugar,995428
7884,Fish,0
7885,Flower,310776
7886,Gravel,1466512
7887,Sugar,129688
7888,Fish,888512
7889,Flower,0
7890,Gravel,1106426
7891,Sugar,456220
7892,Fish,0
7893,Flower,1669501
7894,Gravel,0
7895,Sugar,307238
7896,Fish,0
7897,Flower,0
7898,Gravel,562624
7899,Sugar,506979
7900,Fish,0
7901,Flower,0
7902,Gravel,184880
7903,Sugar,754272
7904,Fish,711273
7905,Flower,0
7906,Gravel,0
7907,Sugar,0
7908,Fish,0
7909,Flower,1856580
7910,Gravel,0
7911,Sugar,0
7912,Fish,0
7913,Flower,0
7914,Gravel,389586
7915,Sugar,213407
7916,Fish,672138
7917,Flower,0
7918,Gravel,0
7919,Sugar,0
7920,Fish,1504174
7921,Flower,0
7922,Gravel,760572
7923,Sugar,0
7924,Fish,1315798
7925,Flower,317680
7926,Gravel,0
7927,Sugar,0
7928,Fish,90560
7929,Flower,995570
7930,Gravel,335580
7931,Sugar,0
7932,Fish,0
7933,Flower,0
7934,Gravel,252123
7935,Sugar,699894
7936,Fish,837082
7937,Flower,407175
7938,Gravel,0
7939,Sugar,366602
7940,Fish,0
7941,Flower,0
7942,Gravel,2600303
7943,Sugar,470022
7944,Fish,0
7945,Flower,0
7946,Gravel,882309
7947,Sugar,2235158
7948,Fish,1340057
7949,Flower,231045
7950,Gravel,717715
7951,Sugar,0
7952,Fish,695773
7953,Flower,0
7954,Gravel,1701917
7955,Sugar,434811
7956,Fish,0
7957,Flower,0
7958,Gravel,0
7959,Sugar,574080
7960,Fish,0
7961,Flower,0
7962,Gravel,890235
7963,Sugar,1246324
7964,Fish,608993
7965,Flower,848794
7966,Gravel,799510
7967,Sugar,212963
7968,Fish,0
7969,Flower,0
7970,Gravel,0
7971,Sugar,873013
7972,Fish,246420
7973,Flower,0
7974,Gravel,544343
7975,Sugar,352017
7976,Fish,1212655
7977,Flower,0
7978,Gravel,328032
7979,Sugar,1403955
7980,Fish,1096755
7981,Flower,0
7982,Gravel,0
7983,Sugar,586725
7984,Fish,0
7985,Flower,1436426
7986,Gravel,0
7987,Sugar,568803
7988,Fish,1101639
7989,Flower,1262475
7990,Gravel,537235
7991,Sugar,276760
7992,Fish,0
7993,Flower,344223
7994,Gravel,491904
7995,Sugar,737552
7996,Fish,1220666
7997,Flower,0
7998,Gravel,0
7999,Sugar,0
8000,Fish,0
8001,Flower,1121182
8002,Gravel,0
8003,Sugar,0
8004,Fish,0
8005,Flower,2091174
8006,Gravel,0
8007,Sugar,0
8008,Fish,0
8009,Flower,1239208
8010,Gravel,0
8011,Sugar,920459
8012,Fish,0
8013,Flower,590295
8014,Gravel,715547
8015,Sugar,885560
8016,Fish,417118
8017,Flower,0
8018,Gravel,0
8019,Sugar,529093
8020,Fish,0
8021,Flower,0
8022,Gravel,2303683
8023,Sugar,2658342
8024,Fish,1355169
8025,Flower,697990
8026,Gravel,0
8027,Sugar,639789
8028,Fish,0
8029,Flower,0
8030,Gravel,940830
8031,Sugar,669987
8032,Fish,807596
8033,Flower,632355
8034,Gravel,0
8035,Sugar,0
8036,Fish,567420
8037,Flower,0
8038,Gravel,0
8039,Sugar,1610430
8040,Fish,0
8041,Flower,0
8042,Gravel,1985728
8043,Sugar,0
8044,Fish,1015915
8045,Flower,0
8046,Gravel,0
8047,Sugar,1119546
8048,Fish,0
8049,Flower,0
8050,Gravel,2583192
8051,Sugar,437113
8052,Fish,0
8053,Flower,0
8054,Gravel,221697
8055,Sugar,199455
8056,Fish,0
8057,Flower,1811513
8058,Gravel,401855
8059,Sugar,1078708
8060,Fish,1470836
8061,Flower,529864
8062,Gravel,0
8063,Sugar,532165
8064,Fish,415857
8065,Flower,0
8066,Gravel,0
8067,Sugar,0
8068,Fish,0
8069,Flower,1201080
8070,Gravel,546860
8071,Sugar,0
8072,Fish,0
8073,Flower,1396818
8074,Gravel,865569
8075,Sugar,0
8076,Fish,0
8077,Flower,0
8078,Gravel,336954
8079,Sugar,400159
8080,Fish,0
8081,Flower,1514996
8082,Gravel,0
8083,Sugar,0
8084,Fish,0
8085,Flower,658324
8086,Gravel,0
8087,Sugar,573947
8088,Fish,856696
8089,Flower,0
8090,Gravel,1009317
8091,Sugar,170247
8092,Fish,1388569
8093,Flower,0
8094,Gravel,1487197
8095,Sugar,531061
8096,Fish,0
8097,Flower,1150584
8098,Gravel,0
8099,Sugar,896665
8100,Fish,580850
8101,Flower,0
8102,Gravel,1507689
8103,Sugar,558958
8104,Fish,692811
8105,Flower,0
8106,Gravel,595787
8107,Sugar,2328436
8108,Fish,0
8109,Flower,0
8110,Gravel,0
8111,Sugar,210424
8112,Fish,0
8113,Flower,0
8114,Gravel,424310
8115,Sugar,519057
8116,Fish,842714
8117,Flower,607820
8118,Gravel,920747
8119,Sugar,1224021
8120,Fish,0
8121,Flower,530156
8122,Gravel,0
8123,Sugar,0
8124,Fish,736806
8125,Flower,0
8126,Gravel,431125
8127,Sugar,1280514
8128,Fish,840521
8129,Flower,425303
8130,Gravel,0
8131,Sugar,685952
8132,Fish,1377767
8133,Flower,1609055
8134,Gravel,473922
8135,Sugar,0
8136,Fish,0
8137,Flower,0
8138,Gravel,1097862
8139,Sugar,0
8140,Fish,1504915
8141,Flower,0
8142,Gravel,0
8143,Sugar,0
8144,Fish,0
8145,Flower,0
8146,Gravel,428478
8147,Sugar,228321
8148,Fish,0
8149,Flower,0
8150,Gravel,0
8151,Sugar,2553460
8152,Fish,598530
8153,Flower,0
8154,Gravel,0
8155,Sugar,326664
8156,Fish,0
8157,Flower,912288
8158,Gravel,391937
8159,Sugar,837871
8160,Fish,790147
8161,Flower,0
8162,Gravel,132552
8163,Sugar,0
8164,Fish,686760
8165,Flower,0
8166,Gravel,0
8167,Sugar,1855171
8168,Fish,1763223
8169,Flower,1308236
8170,Gravel,394953
8171,Sugar,0
8172,Fish,0
8173,Flower,0
8174,Gravel,1013552
8175,Sugar,0
8176,Fish,519316
8177,Flower,0
8178,Gravel,0
8179,Sugar,1246528
8180,Fish,236313
8181,Flower,869398
8182,Gravel,0
8183,Sugar,443497
8184,Fish,0
8185,Flower,0
8186,Gravel,834939
8187,Sugar,0
8188,Fish,0
8189,Flower,426509
8190,Gravel,1235615
8191,Sugar,227457
8192,Fish,0
8193,Flower,0
8194,Gravel,383637
8195,Sugar,0
8196,Fish,851175
8197,Flower,0
8198,Gravel,0
8199,Sugar,0
8200,Fish,0
8201,Flower,774281
8202,Gravel,205155
8203,Sugar,0
8204,Fish,1081958
8205,Flower,456581
8206,Gravel,0
8207,Sugar,487746
8208,Fish,0
8209,Flower,0
8210,Gravel,1772113
8211,Sugar,588177
8212,Fish,539205
8213,Flower,0
8214,Gravel,0
8215,Sugar,0
8216,Fish,1528196
8217,Flower,0
8218,Gravel,880480
8219,Sugar,351149
8220,Fish,1241755
8221,Flower,0
8222,Gravel,0
8223,Sugar,0
8224,Fish,0
8225,Flower,0
8226,Gravel,291648
8227,Sugar,0
8228,Fish,418196
8229,Flower,776969
8230,Gravel,0
8231,Sugar,746947
8232,Fish,838937
8233,Flower,1565549
8234,Gravel,575728
8235,Sugar,0
8236,Fish,0
8237,Flower,943800
8238,Gravel,0
8239,Sugar,564224
8240,Fish,1419675
8241,Flower,474669
8242,Gravel,0
8243,Sugar,0
8244,Fish,0
8245,Flower,0
8246,Gravel,966141
8247,Sugar,219170
8248,Fish,0
8249,Flower,2255764
8250,Gravel,0
8251,Sugar,0
8252,Fish,0
8253,Flower,1652020
8254,Gravel,1438683
8255,Sugar,0
8256,Fish,0
8257,Flower,1038662
8258,Gravel,0
8259,Sugar,0
8260,Fish,0
8261,Flower,1081470
8262,Gravel,0
8263,Sugar,765498
8264,Fish,865477
8265,Flower,0
8266,Gravel,1060491
8267,Sugar,0
8268,Fish,1090591
8269,Flower,0
8270,Gravel,0
8271,Sugar,229437
8272,Fish,1280281
8273,Flower,0
8274,Gravel,945398
8275,Sugar,303071
8276,Fish,0
8277,Flower,504525
8278,Gravel,766644
8279,Sugar,334176
8280,Fish,845610
8281,Flower,0
8282,Gravel,471826
8283,Sugar,335325
8284,Fish,402045
8285,Flower,0
8286,Gravel,296351
8287,Sugar,649914
8288,Fish,0
8289,Flower,0
8290,Gravel,1917589
8291,Sugar,1733259
8292,Fish,1099203
8293,Flower,0
8294,Gravel,1171905
8295,Sugar,867856
8296,Fish,0
8297,Flower,2108178
8298,Gravel,313292
8299,Sugar,0
8300,Fish,1269545
8301,Flower,1443623
8302,Gravel,167211
8303,Sugar,0
8304,Fish,405741
8305,Flower,0
8306,Gravel,0
8307,Sugar,792234
8308,Fish,0
8309,Flower,997020
8310,Gravel,0
8311,Sugar,414464
8312,Fish,0
8313,Flower,0
8314,Gravel,549953
8315,Sugar,671536
8316,Fish,1079544
8317,Flower,0
8318,Gravel,0
8319,Sugar,0
8320,Fish,0
8321,Flower,460160
8322,Gravel,0
8323,Sugar,340860
8324,Fish,0
8325,Flower,818449
8326,Gravel,409310
8327,Sugar,73391
8328,Fish,0
8329,Flower,1728121
8330,Gravel,0
8331,Sugar,480994
8332,Fish,0
8333,Flower,0
8334,Gravel,589683
8335,Sugar,425678
8336,Fish,1646493
8337,Flower,0
8338,Gravel,0
8339,Sugar,911934
8340,Fish,1073837
8341,Flower,0
8342,Gravel,1297128
8343,Sugar,0
8344,Fish,850601
8345,Flower,2068671
8346,Gravel,0
8347,Sugar,0
8348,Fish,0
8349,Flower,1411491
8350,Gravel,0
8351,Sugar,623569
8352,Fish,1317437
8353,Flower,0
8354,Gravel,0
8355,Sugar,1304056
8356,Fish,0
8357,Flower,0
8358,Gravel,627865
8359,Sugar,1016913
8360,Fish,1019273
8361,Flower,507500
8362,Gravel,0
8363,Sugar,0
8364,Fish,674421
8365,Flower,2788978
8366,Gravel,0
8367,Sugar,948654
8368,Fish,0
8369,Flower,1166376
8370,Gravel,1066930
8371,Sugar,740094
8372,Fish,0
8373,Flower,1065766
8374,Gravel,0
8375,Sugar,231369
8376,Fish,0
8377,Flower,0
8378,Gravel,1681614
8379,Sugar,1011500
8380,Fish,0
8381,Flower,0
8382,Gravel,0
8383,Sugar,669876
8384,Fish,305074
8385,Flower,1513924
8386,Gravel,0
8387,Sugar,0
8388,Fish,1771622
8389,Flower,0
8390,Gravel,183044
8391,Sugar,0
8392,Fish,0
8393,Flower,0
8394,Gravel,281357
8395,Sugar,0
8396,Fish,0
8397,Flower,148750
8398,Gravel,0
8399,Sugar,295075
8400,Fish,0
8401,Flower,0
8402,Gravel,0
8403,Sugar,681158
8404,Fish,843755
8405,Flower,0
8406,Gravel,738250
8407,Sugar,0
8408,Fish,0
8409,Flower,1377973
8410,Gravel,0
8411,Sugar,331474
8412,Fish,558484
8413,Flower,0
8414,Gravel,0
8415,Sugar,1433595
8416,Fish,0
8417,Flower,0
8418,Gravel,2030905
8419,Sugar,808465
8420,Fish,0
8421,Flower,1141784
8422,Gravel,106168
8423,Sugar,1084377
8424,Fish,0
8425,Flower,273590
8426,Gravel,684551
8427,Sugar,1346547
8428,Fish,1909129
8429,Flower,0
8430,Gravel,1665454
8431,Sugar,0
8432,Fish,0
8433,Flower,0
8434,Gravel,1291220
8435,Sugar,289351
8436,Fish,202476
8437,Flower,0
8438,Gravel,278249
8439,Sugar,926316
8440,Fish,0
8441,Flower,0
8442,Gravel,520471
8443,Sugar,0
8444,Fish,1319582
8445,Flower,0
8446,Gravel,564732
8447,Sugar,267003
8448,Fish,0
8449,Flower,1188581
8450,Gravel,0
8451,Sugar,0
8452,Fish,0
8453,Flower,0
8454,Gravel,2021893
8455,Sugar,674089
8456,Fish,1113196
8457,Flower,0
8458,Gravel,483276
8459,Sugar,0
8460,Fish,260059
8461,Flower,467660
8462,Gravel,307238
8463,Sugar,615688
8464,Fish,0
8465,Flower,1379080
8466,Gravel,0
8467,Sugar,0
8468,Fish,456940
8469,Flower,0
8470,Gravel,586023
8471,Sugar,230637
8472,Fish,963197
8473,Flower,0
8474,Gravel,200415
8475,Sugar,895158
8476,Fish,0
8477,Flower,454902
8478,Gravel,358628
8479,Sugar,0
8480,Fish,174172
8481,Flower,0
8482,Gravel,323973
8483,Sugar,1684297
8484,Fish,1507907
8485,Flower,0
8486,Gravel,158800
8487,Sugar,438097
8488,Fish,0
8489,Flower,0
8490,Gravel,202917
8491,Sugar,0
8492,Fish,0
8493,Flower,0
8494,Gravel,841950
8495,Sugar,639458
8496,Fish,0
8497,Flower,1117839
8498,Gravel,0
8499,Sugar,551056
8500,Fish,0
8501,Flower,154836
8502,Gravel,0
8503,Sugar,669815
8504,Fish,793046
8505,Flower,314430
8506,Gravel,740299
8507,Sugar,927765
8508,Fish,0
8509,Flower,0
8510,Gravel,2149333
8511,Sugar,391058
8512,Fish,626573
8513,Flower,360191
8514,Gravel,164450
8515,Sugar,0
8516,Fish,0
8517,Flower,721762
8518,Gravel,0
8519,Sugar,0
8520,Fish,0
8521,Flower,1175914
8522,Gravel,0
8523,Sugar,896357
8524,Fish,0
8525,Flower,0
8526,Gravel,0
8527,Sugar,375934
8528,Fish,1946573
8529,Flower,0
8530,Gravel,0
8531,Sugar,412263
8532,Fish,1142478
8533,Flower,0
8534,Gravel,0
8535,Sugar,0
8536,Fish,0
8537,Flower,0
8538,Gravel,1505288
8539,Sugar,0
8540,Fish,271116
8541,Flower,0
8542,Gravel,414194
8543,Sugar,428957
8544,Fish,0
8545,Flower,0
8546,Gravel,0
8547,Sugar,468667
8548,Fish,451510
8549,Flower,0
8550,Gravel,0
8551,Sugar,952631
8552,Fish,1595855
8553,Flower,0
8554,Gravel,0
8555,Sugar,0
8556,Fish,930720
8557,Flower,0
8558,Gravel,1259618
8559,Sugar,123709
8560,Fish,0
8561,Flower,0
8562,Gravel,1605257
8563,Sugar,208059
8564,Fish,1128685
8565,Flower,0
8566,Gravel,2433894
8567,Sugar,0
8568,Fish,0
8569,Flower,2385421
8570,Gravel,0
8571,Sugar,0
8572,Fish,0
8573,Flower,559812
8574,Gravel,241490
8575,Sugar,486479
8576,Fish,0
8577,Flower,1349578
8578,Gravel,0
8579,Sugar,0
8580,Fish,767350
8581,Flower,1132208
8582,Gravel,0
8583,Sugar,380610
8584,Fish,1110909
8585,Flower,604497
8586,Gravel,0
8587,Sugar,407673
8588,Fish,0
8589,Flower,1289149
8590,Gravel,0
8591,Sugar,0
8592,Fish,0
8593,Flower,0
8594,Gravel,629275
8595,Sugar,0
8596,Fish,360419
8597,Flower,0
8598,Gravel,0
8599,Sugar,0
8600,Fish,0
8601,Flower,0
8602,Gravel,326241
8603,Sugar,1264697
8604,Fish,378365
8605,Flower,0
8606,Gravel,0
8607,Sugar,0
8608,Fish,0
8609,Flower,414900
8610,Gravel,0
8611,Sugar,714163
8612,Fish,0
8613,Flower,664982
8614,Gravel,0
8615,Sugar,710698
8616,Fish,0
8617,Flower,0
8618,Gravel,578803
8619,Sugar,700104
8620,Fish,1557163
8621,Flower,1301988
8622,Gravel,0
8623,Sugar,1141278
8624,Fish,0
8625,Flower,0
